iter	Logloss
205	0.01308689984
206	0.01299393568
207	0.01292303684
208	0.01282158676
209	0.01273035632
210	0.01264158464
211	0.01254845777
212	0.01246564484
213	0.01238093098
214	0.01230250308
215	0.01222462093
216	0.01212022624
217	0.01205227835
218	0.01196283485
219	0.01189407292
220	0.0118085733
221	0.01171800734
222	0.01165320823
223	0.01157630896
224	0.01149328178
225	0.01142645149
226	0.01136446329
227	0.01129329781
228	0.01122114727
229	0.01114531189
230	0.01106943136
231	0.01100239672
232	0.01093765177
233	0.0108802836
234	0.01082194838
235	0.01073689453
236	0.01067529438
237	0.01061937791
238	0.01056495628
239	0.01048671061
240	0.01042479081
241	0.01036192131
242	0.01030835963
243	0.01025518123
244	0.01019777853
245	0.01014564306
246	0.01009610832
247	0.01004429039
248	0.00998773795
249	0.009936991448
250	0.00985978752
251	0.00980867353
252	0.009767106005
253	0.009710602108
254	0.009664629284
255	0.00961134716
256	0.009559108602
257	0.009493765224
258	0.009441602698
259	0.009392329598
260	0.009347177396
261	0.00930425568
262	0.009257890652
263	0.009211691408
264	0.009169916925
265	0.009123367182
266	0.009073929234
267	0.009032122526
268	0.008981269251
269	0.00894130558
270	0.00890158915
271	0.008858419993
272	0.008816191021
273	0.00877913031
274	0.008733469993
275	0.008691858671
276	0.008651753784
277	0.008612541479
278	0.008574262779
279	0.008536191186
280	0.008501742509
281	0.008463921544
282	0.008426714229
283	0.008391638037
284	0.008350688543
285	0.008316776396
286	0.008278999211
287	0.008234259351
288	0.008189129109
289	0.008153905007
290	0.008115108682
291	0.008085076283
292	0.008047786346
293	0.008010104874
294	0.007976618762
295	0.007944411479
296	0.007899300862
297	0.007854868187
298	0.00782138268
299	0.007786678967
300	0.007749843124
301	0.007704756462
302	0.007672394234
303	0.007630147423
304	0.007586421315
305	0.007554421411
306	0.007520654831
307	0.007485177943
308	0.00744587845
309	0.007413018423
310	0.007381423066
311	0.007353265463
312	0.007314603089
313	0.007287468416
314	0.007263572856
315	0.007225296036
316	0.007196354208
317	0.007165387524
318	0.007137475236
319	0.007106008166
320	0.007080241589
321	0.007052037705
322	0.00702237251
323	0.006991709647
324	0.006964770819
325	0.006932744394
326	0.006905213434
327	0.006878096368
328	0.006848292483
329	0.006817347213
330	0.006788708833
331	0.006764311964
332	0.00673590056
333	0.006702462036
334	0.006675841347
335	0.006646040948
336	0.006620861222
337	0.006600809268
338	0.006569468258
339	0.006545925411
340	0.006523920451
341	0.006497556689
342	0.006476205698
343	0.006446145652
344	0.006415731808
345	0.006385265022
346	0.006359696638
347	0.00633588883
348	0.006307276782
349	0.0062871608
350	0.006263409363
351	0.006238372007
352	0.00621790737
353	0.006184341969
354	0.006165586586
355	0.006147688227
356	0.00612503568
357	0.006107417313
358	0.006085581135
359	0.006065540178
360	0.006042487692
361	0.006024077259
362	0.005999842668
363	0.005978111926
364	0.005960147888
365	0.005935691375
366	0.005917407041
367	0.005893664797
368	0.005873412706
369	0.005852364723
370	0.005831443417
371	0.00580700358
372	0.005780531822
373	0.005762787092
374	0.005743528028
375	0.005726365119
376	0.005702235439
377	0.005682120227
378	0.005665007875
379	0.005645659126
380	0.005624065091
381	0.005607874418
382	0.005591960448
383	0.005571902085
384	0.005553765343
385	0.005535128602
386	0.005512616501
387	0.005495101953
388	0.005478561457
389	0.005459209424
390	0.005443399983
391	0.005424390381
392	0.005407255182
393	0.005391342365
394	0.00537444648
395	0.005357011933
396	0.005340553325
397	0.005323364828
398	0.005306327102
399	0.005291373396
400	0.005271471923
401	0.005253693798
402	0.005239117814
403	0.005224011732
404	0.005204680545
405	0.005182552138
406	0.005163060294
407	0.005145515578
408	0.005131263573
409	0.005118396297
410	0.005104205089
411	0.005088774907
412	0.005073316682
413	0.005057491056
414	0.005042932961
415	0.005023861455
416	0.00500905636
417	0.004994332065
418	0.004978790451
419	0.004964821034
420	0.004951421149
421	0.004935872172
422	0.004920869185
423	0.004908987699
424	0.004894695526
425	0.004879723501
426	0.004865807988
427	0.004849613993
428	0.004835559915
429	0.004821782426
430	0.004803893704
431	0.004792196326
432	0.004777247011
433	0.004763209162
434	0.004750741392
435	0.004736461488
436	0.004722010858
437	0.004706996324
438	0.004693139907
439	0.004676576133
440	0.004662071845
441	0.004649794219
442	0.00463604932
443	0.004625684065
444	0.004613966938
445	0.004600725967
446	0.004588650384
447	0.00457419776
448	0.004561294281
449	0.004548772647
450	0.004538152523
451	0.004528628569
452	0.004515725469
453	0.004502260121
454	0.00448981061
455	0.004471916736
456	0.004460770755
457	0.004450874484
458	0.004438053761
459	0.004423417186
460	0.004412106134
461	0.004401107258
462	0.004391608206
463	0.004379950886
464	0.004367249781
465	0.004351646424
466	0.004340345695
467	0.004319860317
468	0.004309541496
469	0.004298180248
470	0.004286755883
471	0.004270525847
472	0.004260047433
473	0.004251386952
474	0.004240487368
475	0.004229267829
476	0.00421881811
477	0.00420798393
478	0.004192141181
479	0.004180239114
480	0.004170228973
481	0.004160864183
482	0.004149739482
483	0.004137542999
484	0.004125958688
485	0.00411512761
486	0.00410606889
487	0.004097611546
488	0.004089532066
489	0.004079334199
490	0.004063891079
491	0.004054531959
492	0.004044966282
493	0.004037296804
494	0.004027792771
495	0.004016946541
496	0.004008664144
497	0.003997662996
498	0.00398954212
499	0.003981066447
500	0.003972137037
501	0.003961047346
502	0.003946422052
503	0.003938900492
504	0.003929603882
505	0.003921568239
506	0.003911795568
507	0.003901514874
508	0.00389282279
509	0.003881833723
510	0.003874754523
511	0.003864563837
512	0.003856584063
513	0.003846924827
514	0.003839983351
515	0.003829297127
516	0.003817077153
517	0.00380866441
518	0.00379394066
519	0.003783481993
520	0.003775752123
521	0.003768707626
522	0.003760905784
523	0.003753999079
524	0.003745843721
525	0.003734763937
526	0.003726875536
527	0.003719987903
528	0.003711585436
529	0.003698446725
530	0.003687771417
531	0.003680350971
532	0.003672582574
533	0.003662307853
534	0.003652579393
535	0.003644614113
536	0.003637377533
537	0.003631181587
538	0.003621185121
539	0.003614052975
540	0.003605937983
541	0.003596960725
542	0.003589492007
543	0.003580678056
544	0.003574500092
545	0.003567107633
546	0.003559691118
547	0.003551315544
548	0.003542915324
549	0.003534704122
550	0.003522561135
551	0.003514538075
552	0.003505452814
553	0.003499064645
554	0.003491605379
555	0.003483935144
556	0.003476615188
557	0.00347082732
558	0.00346091758
559	0.003453626365
560	0.003444703079
561	0.003437853048
562	0.003428816584
563	0.003421086904
564	0.003412398842
565	0.003404668264
566	0.003397876977
567	0.003390882582
568	0.003385116786
569	0.003378733581
570	0.003372617522
571	0.003361854438
572	0.003355908013
573	0.00334850294
574	0.003342586158
575	0.003334938017
576	0.003327300127
577	0.003318088821
578	0.003311269513
579	0.003303455086
580	0.003297431042
581	0.003291270654
582	0.003285419798
583	0.003277470514
584	0.003270968757
585	0.003265516778
586	0.003259671929
587	0.003253433373
588	0.003247471127
589	0.003241978925
590	0.003235297316
591	0.003229091575
592	0.003222388788
593	0.003215751249
594	0.003210418955
595	0.003203974639
596	0.00319750094
597	0.003190822325
598	0.003185551391
599	0.003178371266
600	0.003171563438
601	0.003162505561
602	0.00315536674
603	0.003149722735
604	0.00314414432
605	0.00313828871
606	0.00313259089
607	0.003125465341
608	0.003119274464
609	0.003113947177
610	0.0031076366
611	0.003101766111
612	0.0030959392
613	0.003090781906
614	0.003083976732
615	0.003079077406
616	0.003073369275
617	0.003066144311
618	0.003061060854
619	0.003055343922
620	0.003049224016
621	0.00304409233
622	0.003038845153
623	0.003033902467
624	0.003026730253
625	0.00302122485
626	0.003016273266
627	0.003010383134
628	0.003002641798
629	0.002997563877
630	0.00299085978
631	0.002985513533
632	0.002981092358
633	0.002975566784
634	0.002970912341
635	0.002965893016
636	0.002959456449
637	0.002953900789
638	0.002948910604
639	0.002944107847
640	0.002938301814
641	0.002932590559
642	0.002927149414
643	0.002921608449
644	0.00291402629
645	0.002909258279
646	0.002904488452
647	0.002898342723
648	0.00289347585
649	0.002889142961
650	0.002884143269
651	0.002877266366
652	0.002871901866
653	0.00286658916
654	0.002861146301
655	0.002856866932
656	0.002852541989
657	0.002847292308
658	0.002841725629
659	0.00283689281
660	0.002831681301
661	0.002827381455
662	0.002822372257
663	0.002817696552
664	0.002813674381
665	0.002809750101
666	0.002804502806
667	0.002799581259
668	0.002794668017
669	0.002789884108
670	0.002785540849
671	0.00278069773
672	0.002775597552
673	0.002771051343
674	0.002766310553
675	0.00276091303
676	0.002756588617
677	0.002752404183
678	0.002747933471
679	0.002742892198
680	0.002739025312
681	0.002734683957
682	0.002730262135
683	0.002725066525
684	0.002720906887
685	0.00271752098
686	0.002712783331
687	0.002708861308
688	0.002704377393
689	0.002699616083
690	0.002693986072
691	0.002689124279
692	0.002685110973
693	0.002680331559
694	0.002676523957
695	0.002672543665
696	0.002668163205
697	0.002663929545
698	0.002660078843
699	0.002656261522
700	0.002650189601
701	0.002646135681
702	0.002642435728
703	0.002638438917
704	0.002633469411
705	0.002629109837
706	0.002623766929
707	0.002619860022
708	0.002614406688
709	0.002610844635
710	0.002607069979
711	0.002602792297
712	0.002598718348
713	0.002594640098
714	0.002591366185
715	0.002587290206
716	0.002582952811
717	0.002578327814
718	0.002574344489
719	0.002570509149
720	0.002566195137
721	0.002560664076
722	0.002557421665
723	0.002553297602
724	0.002549079929
725	0.002545642365
726	0.002541558361
727	0.002541565632
728	0.002536801245
729	0.002531396304
730	0.002527105479
731	0.002522039985
732	0.002518394889
733	0.002514477133
734	0.002510187812
735	0.002505984227
736	0.00250244571
737	0.002498473444
738	0.00249425774
739	0.002491086164
740	0.002487403236
741	0.002483641532
742	0.002480081473
743	0.002475940304
744	0.002472810324
745	0.002467969792
746	0.002463427534
747	0.002458948709
748	0.002455408143
749	0.002451982639
750	0.002447615276
751	0.002443576431
752	0.002438744234
753	0.002436108414
754	0.00243258337
755	0.002429242003
756	0.002425559445
757	0.002422061713
758	0.002418179717
759	0.002413923776
760	0.002410196958
761	0.002406939098
762	0.002403869462
763	0.002400695517
764	0.002397150046
765	0.002392222572
766	0.002387953872
767	0.002384322309
768	0.002379142101
769	0.002375813031
770	0.002372726578
771	0.002368667684
772	0.002365654862
773	0.002362156884
774	0.00235758926
775	0.002354005118
776	0.002350225421
777	0.002346305018
778	0.002342986533
779	0.002339908346
780	0.002337279508
781	0.002336319867
782	0.002332953008
783	0.002330462103
784	0.002327369561
785	0.002324928597
786	0.002321761644
787	0.002318498354
788	0.00231597133
789	0.002312464367
790	0.00230849469
791	0.002305529591
792	0.002302352166
793	0.002299374635
794	0.002296426949
795	0.002292811949
796	0.002289439227
797	0.002285623107
798	0.002282626227
799	0.002278988633
800	0.002275857674
801	0.002272137601
802	0.002268775027
803	0.00226549694
804	0.002260928352
805	0.002258129898
806	0.002255077692
807	0.002251589678
808	0.00224925112
809	0.002245927102
810	0.002242463837
811	0.002242464292
812	0.002239655081
813	0.002236361403
814	0.002236350648
815	0.002233665022
816	0.002230472377
817	0.002227278145
818	0.002224841681
819	0.002222341607
820	0.002218441258
821	0.002214181903
822	0.00221094376
823	0.002208597488
824	0.002202412298
825	0.002199806982
826	0.002196298799
827	0.002193588736
828	0.002190429442
829	0.002187588038
830	0.002184724182
831	0.002182236864
832	0.002179005914
833	0.002176551666
834	0.002173870125
835	0.002171081252
836	0.002171081252
837	0.002167839796
838	0.002164816674
839	0.002162393873
840	0.002158771395
841	0.002155718643
842	0.002152496988
843	0.002150039231
844	0.002147682415
845	0.002145073605
846	0.002142370828
847	0.002140037699
848	0.002137511256
849	0.002134689953
850	0.002131699504
851	0.002128249392
852	0.002125802249
853	0.002123519703
854	0.002120658177
855	0.002118140545
856	0.002115616852
857	0.002113346107
858	0.002110580082
859	0.002108232542
860	0.00210556925
861	0.002102030558
862	0.002098866229
863	0.002096120291
864	0.002093922868
865	0.002091753472
866	0.002088791486
867	0.002085609994
868	0.002085056243
869	0.002082190143
870	0.002080036927
871	0.002080021173
872	0.002076977311
873	0.002074551808
874	0.002071792356
875	0.002069962004
876	0.002067285843
877	0.002064617229
878	0.002062260818
879	0.002061730129
880	0.002058249977
881	0.002055709202
882	0.00205403969
883	0.002051748554
884	0.002049432487
885	0.002046670014
886	0.002043376409
887	0.002041275454
888	0.002038972283
889	0.002037095016
890	0.002034808135
891	0.002034799198
892	0.002032113126
893	0.002028791416
894	0.00202550944
895	0.002025113978
896	0.002022994265
897	0.002022908321
898	0.002020893461
899	0.002019076937
900	0.002016378807
901	0.00201359212
902	0.002011551513
903	0.002009447133
904	0.0020077296
905	0.002005133239
906	0.002005133239
907	0.002002843862
908	0.001999095204
909	0.001996518696
910	0.001993678075
911	0.001991242949
912	0.001991249917
913	0.001991267033
914	0.00198837828
915	0.001986436045
916	0.001984402412
917	0.001982031033
918	0.001980185753
919	0.001976732926
920	0.001973986674
921	0.001973986674
922	0.001972788451
923	0.001972788905
924	0.001972788905
925	0.001972788905
926	0.001970274918
927	0.001968085595
928	0.001965220124
929	0.001962758872
930	0.001960200459
931	0.001958180622
932	0.001958155477
933	0.001955559694
934	0.001955559694
935	0.001953434194
936	0.00195115752
937	0.001949056643
938	0.001946337968
939	0.00194492122
940	0.001942541369
941	0.00194064178
942	0.001937889815
943	0.001935255026
944	0.001933454721
945	0.001931474724
946	0.001929434837
947	0.001929436747
948	0.001929436747
949	0.001929436747
950	0.001929401908
951	0.001929404786
952	0.001927519563
953	0.001925745174
954	0.001925745174
955	0.001923968987
956	0.001922446859
957	0.001920453088
958	0.001918387255
959	0.001916323769
960	0.001914167492
961	0.00191153613
962	0.001909414431
963	0.00190740542
964	0.001905622093
965	0.001905622093
966	0.001903683869
967	0.001901574036
968	0.001899295751
969	0.001897210542
970	0.001894918858
971	0.001892762533
972	0.001890401664
973	0.001888412388
974	0.001886255778
975	0.001884576172
976	0.001882288696
977	0.001882287029
978	0.001880427781
979	0.001878773881
980	0.001876195181
981	0.00187613747
982	0.001874971885
983	0.001874938864
984	0.001873030163
985	0.001871318287
986	0.001869231219
987	0.001867052383
988	0.001864292848
989	0.001861922857
990	0.001859590822
991	0.001857845653
992	0.001855360284
993	0.001853451783
994	0.001851588268
995	0.001849778361
996	0.001848101134
997	0.001848122038
998	0.001846336835
999	0.001846342288
